2024-07-10 21:33:23,620: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-07-10 21:33:23,670: alpaca.trading.stream: INFO: connected to: BaseURL.TRADING_STREAM_PAPER
2024-07-10 21:33:24,098: root: INFO: Current backtesting datetime 2023-01-03 08:30:00-05:00
2024-07-10 21:33:24,098: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-07-10 21:33:24,098: root: INFO: Current backtesting datetime 2023-01-03 09:30:00-05:00
2024-07-10 21:33:24,098: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-07-10 21:33:24,099: asyncio: INFO: [MLTrader] Executing the on_trading_iteration lifecycle method at 2024-07-10 21:33:24
2024-07-10 21:33:24,099: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:33:24,549: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:33:25,353: asyncio: INFO: [MLTrader] Trading iteration ended at 2024-07-10 21:33:25
2024-07-10 21:33:25,354: asyncio: INFO: [MLTrader] Sleeping for 86400 seconds
2024-07-10 21:33:25,354: root: INFO: Current backtesting datetime 2023-01-03 16:00:00-05:00
2024-07-10 21:33:25,354: root: INFO: Current backtesting datetime 2023-01-04 09:30:00-05:00
2024-07-10 21:33:25,355: asyncio: INFO: [MLTrader] Executing the on_trading_iteration lifecycle method at 2024-07-10 21:33:25
2024-07-10 21:33:25,355: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:33:25,355: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:33:25,493: asyncio: INFO: [MLTrader] Trading iteration ended at 2024-07-10 21:33:25
2024-07-10 21:33:25,494: asyncio: INFO: [MLTrader] Sleeping for 86400 seconds
2024-07-10 21:33:25,494: root: INFO: Current backtesting datetime 2023-01-04 16:00:00-05:00
2024-07-10 21:33:25,494: root: INFO: Current backtesting datetime 2023-01-05 09:30:00-05:00
2024-07-10 21:33:25,494: asyncio: INFO: [MLTrader] Executing the on_trading_iteration lifecycle method at 2024-07-10 21:33:25
2024-07-10 21:33:25,495: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:33:25,495: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:33:25,631: asyncio: INFO: [MLTrader] Trading iteration ended at 2024-07-10 21:33:25
2024-07-10 21:33:25,632: asyncio: INFO: [MLTrader] Sleeping for 86400 seconds
2024-07-10 21:33:25,632: root: INFO: Current backtesting datetime 2023-01-05 16:00:00-05:00
2024-07-10 21:33:25,632: root: INFO: Current backtesting datetime 2023-01-06 09:30:00-05:00
2024-07-10 21:33:25,632: asyncio: INFO: [MLTrader] Executing the on_trading_iteration lifecycle method at 2024-07-10 21:33:25
2024-07-10 21:33:25,632: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:33:25,633: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:33:25,768: asyncio: INFO: [MLTrader] Trading iteration ended at 2024-07-10 21:33:25
2024-07-10 21:33:25,768: asyncio: INFO: [MLTrader] Sleeping for 86400 seconds
2024-07-10 21:33:25,769: root: INFO: Current backtesting datetime 2023-01-06 16:00:00-05:00
