2024-07-10 21:37:07,267: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-07-10 21:37:07,319: alpaca.trading.stream: INFO: connected to: BaseURL.TRADING_STREAM_PAPER
2024-07-10 21:37:07,747: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-07-10 21:37:07,748: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-07-10 21:37:07,748: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-07-10 21:37:07,748: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-07-10 21:37:07,748: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-07-10 21:37:07[0m
2024-07-10 21:37:07,749: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:37:08,203: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:37:09,084: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-07-10 21:37:09[0m
2024-07-10 21:37:09,085: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-07-10 21:37:09,085: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-07-10 21:37:09,086: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-07-10 21:37:09,086: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-07-10 21:37:09[0m
2024-07-10 21:37:09,086: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:37:09,087: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:37:09,284: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-07-10 21:37:09[0m
2024-07-10 21:37:09,285: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-07-10 21:37:09,286: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-07-10 21:37:09,286: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-07-10 21:37:09,286: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-07-10 21:37:09,286: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-07-10 21:37:09,287: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-07-10 21:37:09,287: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-07-10 21:37:09,287: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-07-10 21:37:09,287: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-07-10 21:37:09,288: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-07-10 21:37:09,288: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-07-10 21:37:09,288: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-07-10 21:37:09[0m
2024-07-10 21:37:09,288: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:37:09,289: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:37:09,527: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-07-10 21:37:09[0m
