2024-07-10 21:06:09,526: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-07-10 21:06:10,047: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-07-10 21:06:10,047: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-07-10 21:06:10,048: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-07-10 21:06:10,048: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-07-10 21:06:10,048: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-07-10 21:06:10[0m
2024-07-10 21:06:10,709: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,710: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-07-10 21:06:10[0m
2024-07-10 21:06:10,710: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,710: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,710: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,710: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,710: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,711: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,711: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-07-10 21:06:10,711: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-07-10 21:06:10,711: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-07-10 21:06:10,712: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-07-10 21:06:10[0m
2024-07-10 21:06:10,712: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,713: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,713: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-07-10 21:06:10[0m
2024-07-10 21:06:10,713: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,713: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,714: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,714: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,714: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,714: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,714: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-07-10 21:06:10,715: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-07-10 21:06:10,715: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-07-10 21:06:10,715: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-07-10 21:06:10[0m
2024-07-10 21:06:10,715: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,716: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,716: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-07-10 21:06:10[0m
2024-07-10 21:06:10,716: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,716: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,717: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,717: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,717: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,717: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,718: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-07-10 21:06:10,718: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-07-10 21:06:10,718: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-07-10 21:06:10,718: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-07-10 21:06:10[0m
2024-07-10 21:06:10,719: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,719: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,719: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-07-10 21:06:10[0m
2024-07-10 21:06:10,719: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,720: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,720: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,720: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,720: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,720: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,721: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-07-10 21:06:10,721: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-07-10 21:06:10,721: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-07-10 21:06:10,722: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-07-10 21:06:10[0m
2024-07-10 21:06:10,722: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,722: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,722: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-07-10 21:06:10[0m
2024-07-10 21:06:10,723: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,723: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,723: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,723: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,723: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,723: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,724: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-07-10 21:06:10,724: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-07-10 21:06:10,724: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-07-10 21:06:10,725: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-07-10 21:06:10,725: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,725: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,725: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,725: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,725: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,725: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,726: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,726: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,726: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,726: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,726: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,726: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,727: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-07-10 21:06:10,727: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,727: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,727: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,727: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,727: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,727: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,728: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-07-10 21:06:10,728: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-07-10 21:06:10,728: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,728: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,728: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,728: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,728: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,728: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,729: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-07-10 21:06:10,729: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,729: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,730: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-07-10 21:06:10,730: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,730: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,730: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,730: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,730: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,730: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,731: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-07-10 21:06:10,731: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-07-10 21:06:10,731: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-07-10 21:06:10[0m
2024-07-10 21:06:10,731: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,732: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,732: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-07-10 21:06:10[0m
2024-07-10 21:06:10,732: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,732: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,733: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,733: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,733: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,733: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,733: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-07-10 21:06:10,734: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-07-10 21:06:10,734: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-07-10 21:06:10,734: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-07-10 21:06:10[0m
2024-07-10 21:06:10,734: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,735: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,735: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-07-10 21:06:10[0m
2024-07-10 21:06:10,735: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,735: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,735: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,735: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,736: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,736: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,736: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-07-10 21:06:10,736: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-07-10 21:06:10,736: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-07-10 21:06:10,737: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-07-10 21:06:10[0m
2024-07-10 21:06:10,737: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,737: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,738: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-07-10 21:06:10[0m
2024-07-10 21:06:10,738: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,738: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,738: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,738: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,738: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,739: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,739: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-07-10 21:06:10,739: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-07-10 21:06:10,739: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-07-10 21:06:10,740: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-07-10 21:06:10[0m
2024-07-10 21:06:10,740: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,740: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,740: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-07-10 21:06:10[0m
2024-07-10 21:06:10,740: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,740: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,741: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,741: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,741: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,741: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,742: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-07-10 21:06:10,742: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-07-10 21:06:10,742: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
2024-07-10 21:06:10,742: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2024-07-10 21:06:10,742: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,742: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,743: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,743: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,743: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,743: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,743: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,743: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,744: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,744: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,744: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,744: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,744: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-07-10 21:06:10,744: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,744: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,745: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,745: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,745: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,745: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,745: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-07-10 21:06:10,745: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-07-10 21:06:10,745: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,745: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,745: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,745: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-07-10 21:06:10,745: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,746: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-07-10 21:06:10,746: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-07-10 21:06:10,746: asyncio: INFO: [MLTrader] Executing the on_strategy_end lifecycle method
2024-07-10 21:06:11,344: root: INFO: Backtesting finished
2024-07-10 21:06:13,938: backtest_stats: INFO: Backtest took 0:00:04.413116 for a speed of 0.000
